"","Year","Country","Populations","Emissions_Yearly_Total","Emissions_Capita","LAT","LONG","Global_Pop"
"5780","X2000","Haiti",8645371,1367.666667,0.158196411312674,19,-72.416667,42105365344
"5781","X2000","China",1269116737,3404870.333,2.6828661578551,35,105,42105365344
"5782","X2000","Nicaragua",5073704,3762,0.741470137004445,13,-85,42105365344
"5783","X2000","Benin",6517810,1617,0.248089465633395,9.5,2.25,42105365344
"5784","X2000","Malaysia",23414909,126591.6667,5.4064556333175,2.5,112.5,42105365344
"5785","X2000","Guatemala",11237101,9914.666667,0.882315346873421,15.5,-90.25,42105365344
"5786","X2000","Cote d'Ivoire",16581653,6790.666667,0.409528933373932,8,-5,42105365344
"5787","X2000","Tunisia",9456117,19921,2.10667867159427,34,9,42105365344
"5788","X2000","Guinea",8344486,1279.666667,0.153354762254579,11,-10,42105365344
"5789","X2000","Kazakhstan",14956694,127757.6667,8.54183863537401,48,68,42105365344
"5790","X2000","Chad",8222327,176,0.021405132634594,15,19,42105365344
"5791","X2000","Turkey",63627862,216128,3.3967509390776,39.059012,34.911546,42105365344
"5792","X2000","Mauritius",1196027,2768.333333,2.31460772485348,-20.3,57.583333,42105365344
"5793","X2000","Suriname",466846,2126.666667,4.55539228496478,4,-56,42105365344
"5794","X2000","Libya",5231189,47109.33333,9.00547338919189,25,17,42105365344
"5795","X2000","Belarus",10057810,53463.66667,5.31563696934687,53,28,42105365344
"5796","X2000","Chile",15419820,58688.66667,3.8060539401022,-30,-71,42105365344
"5797","X2000","Colombia",39764166,57918.66667,1.45655429229087,4,-72,42105365344
"5798","X2000","Turkmenistan",4501419,35643.66667,7.85559694250487,40,60,42105365344
"5799","X2000","Trinidad and Tobago",1292058,24511.66667,18.9710265844619,11,-61,42105365344
"5800","X2000","Uzbekistan",24775610,119940.3333,4.84106479450287,41.707542,63.84911,42105365344
"5801","X2000","Seychelles",78685,564.6666667,7.17629366037576,-4.583333,55.666667,42105365344
"5802","X2000","Zimbabwe",12509477,13885.66667,1.11001176681221,-19,29,42105365344
"5803","X2000","Indonesia",213395411,263395,1.23430489906039,-5,120,42105365344
"5804","X2000","Sudan",27193105,5533,0.20347069597238,16,30,42105365344
"5805","X2000","Portugal",10336209,62960.33333,6.09124035062887,39.5,-8,42105365344
"5806","X2000","Netherlands",15862825,165348.3333,10.4236372356962,52.5,5.75,42105365344
"5807","X2000","Nigeria",123688536,79174.33333,0.640110521910724,10,8,42105365344
"5808","X2000","Ireland",3803780,41217,10.8685745933431,53,-8,42105365344
"5809","X2000","Ghana",19165490,6288.333333,0.32810709944454,8,-2,42105365344
"5810","X2000","Kenya",31253701,10417,0.333304526078368,1,38,42105365344
"5811","X2000","Honduras",6218151,5030.666667,0.809029350793615,15,-86.5,42105365344
"5812","X2000","Senegal",9505862,3938,0.414270688970658,14,-14,42105365344
"5813","X2000","Luxembourg",435491,8239,18.9188754761866,49.75,6.166667,42105365344
"5814","X2000","Argentina",36930709,141064,3.81969379466828,-34,-64,42105365344
"5815","X2000","French Polynesia",237638,638,2.65389654292103,-15,-140,42105365344
"5816","X2000","France",59047795,365526.3333,6.1903468763454,46,2,42105365344
"5817","X2000","Maldives",273236,498.6666667,1.82504013624364,3.2,73,42105365344
"5818","X2000","New Caledonia",211965,2299,10.8461302573538,-21.5,165.5,42105365344
"5819","X2000","Uruguay",3319066,5305.666667,1.59854207981,-33,-56,42105365344
"5820","X2000","Mali",11295324,542.6666667,0.04804347946696,17,-4,42105365344
"5821","X2000","Fiji",811718,865.3333333,1.06605167476061,-18,178,42105365344
"5822","X2000","Oman",2264163,22564.66667,9.66965128688467,21,57,42105365344
"5823","X2000","Djibouti",731930,403.3333333,0.551054517963922,11.5,42.5,42105365344
"5824","X2000","Botswana",1757925,4275.333333,2.43203397945494,-22,24,42105365344
"5825","X2000","Lithuania",3500028,12199,3.48540068822307,56,24,42105365344
"5826","X2000","Belgium",10175684,115698,11.3700464754998,50.833333,4,42105365344
"5827","X2000","Burkina Faso",12294012,1041.333333,0.084702482259927,13,-2,42105365344
"5828","X2000","Solomon Islands",408732,165,0.403687501834943,-8,159,42105365344
"5829","X2000","Morocco",28793236,33902,1.17742931013381,32,-5,42105365344
"5830","X2000","Iceland",281210,2163.333333,7.69294595972168,65,-18,42105365344
"5831","X2000","Bolivia",8307248,10222.66667,1.23057198565237,-17,-65,42105365344
"5832","X2000","Saudi Arabia",20045276,296908.3333,14.811885520226,25,45,42105365344
"5833","X2000","India",1053898107,1186555.333,1.12587291451823,20,77,42105365344
"5834","X2000","Moldova",4106736,3512.666667,0.85534270200633,47,29,42105365344
"5835","X2000","Brazil",174425387,327954,1.88019647690278,-10,-55,42105365344
"5836","X2000","Vanuatu",185074,80.66666667,0.435861691359492,-16,167,42105365344
"5837","X2000","New Zealand",3858032,32703,8.52602224830345,-42,174,42105365344
"5838","X2000","Greenland",56196,531.6666667,9.46093434882673,72,-40,42105365344
"5839","X2000","Mongolia",2411369,7505.666667,3.11261638789694,46,105,42105365344
"5840","X2000","Estonia",1370749,15557.66667,11.0742375154022,59,26,42105365344
"5841","X2000","Canada",30667365,534435,17.4268314216106,60,-96,42105365344
"5842","X2000","Liberia",2847290,436.3333333,0.153245132506114,6.5,-9.5,42105365344
"5843","X2000","Costa Rica",3919180,5474.333333,1.39680579440937,10,-84,42105365344
"5844","X2000","Pakistan",144522192,106439.6667,0.736493580630625,30,70,42105365344
"5845","X2000","Vietnam",78758010,53137.33333,0.681069349856182,16.166667,107.833333,42105365344
"5846","X2000","Papua New Guinea",5378824,2687.666667,0.499675517672016,-6,147,42105365344
"5847","X2000","Israel",6014953,62685.33333,10.4215832332079,31.5,34.75,42105365344
"5848","X2000","Rwanda",8098344,685.6666667,0.084667515564499,-2,30,42105365344
"5849","X2000","Swaziland",1063832,1188,1.11671767722723,-26.5,31.5,42105365344
"5850","X2000","Tajikistan",6172807,2236.666667,0.362341908092488,39,71,42105365344
"5851","X2000","Ukraine",48891792,320745.3333,6.56031043683842,49,32,42105365344
"5852","X2000","Dominica",69672,102.6666667,1.47357140123244,15.5,-61.333333,42105365344
"5853","X2000","Togo",4793504,1356.666667,0.283021911876295,8,1.166667,42105365344
"5854","X2000","Sierra Leone",4143115,425.3333333,0.102660276949429,8.5,-11.5,42105365344
"5855","X2000","Kuwait",1940786,55176,28.429718680988,29.5,47.75,42105365344
"5856","X2000","Guinea-Bissau",1240655,198,0.118217124556518,12,-15,42105365344
"5857","X2000","Madagascar",15364272,1873.666667,0.121949589714805,-20,47,42105365344
"5858","X2000","Bermuda",62834,495,7.87790049972945,32.333333,-64.75,42105365344
"5859","X2000","Armenia",3076098,3465,1.12642705141384,40,45,42105365344
"5860","X2000","Qatar",590957,34727,58.7640048260702,25.5,51.25,42105365344
"5861","X2000","United Arab Emirates",3033491,112552,37.1031263979356,24,54,42105365344
"5862","X2000","Samoa",176549,139.3333333,0.78920488551809,-13.803096,-172.178309,42105365344
"5863","X2000","Afghanistan",22856302,781,0.034170007029134,33,66,42105365344
"5864","X2000","Cambodia",12446949,2255,0.158780543997837,13,105,42105365344
"5865","X2000","Austria",8004712,63690,7.956563584049,47.333333,13.333333,42105365344
"5866","X2000","Gabon",1235274,1052.333333,0.851902762733882,-1,11.75,42105365344
"5867","X2000","El Salvador",5940305,5742,0.966617033973845,13.833333,-88.916667,42105365344
"5868","X2000","Paraguay",5343539,3688.666667,0.690304060037115,-22.993333,-57.996389,42105365344
"5869","X2000","Mexico",99959594,381483.6667,3.8163787126493,23,-102,42105365344
"5870","X2000","Australia",19164351,329574.6667,17.1972777302329,-25,135,42105365344
"5871","X2000","Slovenia",1985406,14241.33333,7.18408896383578,46.25,15.166667,42105365344
"5872","X2000","Norway",4490859,38804.33333,8.64073740309667,62,10,42105365344
"5873","X2000","Angola",13926373,9540.666667,0.685079070240806,-12.5,18.5,42105365344
"5874","X2000","Zambia",10201562,1818.666667,0.178273353302824,-15,30,42105365344
"5875","X2000","Andorra",64634,524.3333333,8.11234541159967,42.5,1.5,42105365344
"5876","X2000","Bahrain",638193,18641.33333,29.2095546853904,26,50.5,42105365344
"5877","X2000","Uganda",24213120,1532.666667,0.06329901585036,2,33,42105365344
"5878","X2000","Panama",2956126,5789.666667,1.95853176308001,9,-80,42105365344
"5879","X2000","Cyprus",943294,6849.333333,7.26108014397774,35,33,42105365344
"5880","X2000","Switzerland",7167908,39046.33333,5.44738204415198,47,8,42105365344
"5881","X2000","Malawi",11228756,905.6666667,0.080656010930032,-13.5,34,42105365344
"5882","X2000","Nepal",24400606,3234,0.132537691891751,28,84,42105365344
"5883","X2000","Antigua and Barbuda",77656,344.6666667,4.43837780296006,17.05,-61.8,42105365344
"5884","X2000","Bulgaria",8006158,43527,5.43669010778953,43,25,42105365344
"5885","X2000","Grenada",101522,194.3333333,1.87808225474938,12.116667,-61.666667,42105365344
"5886","X2000","Bhutan",571262,399.6666667,0.699620606073337,27.5,90.5,42105365344
"5887","X2000","Eritrea",3667576,608.6666667,0.165958842207133,15,39,42105365344
"5888","X2001","Cameroon",16039737,3421,0.213282798838909,6,12,42653511206
"5889","X2001","Guyana",735327,1595,2.16910299771394,5,-59,42653511206
"5890","X2001","Switzerland",7207987,42958.66667,5.95987016439772,47,8,42653511206
"5891","X2001","Saudi Arabia",20681576,297187,14.3696495856989,25,45,42653511206
"5892","X2001","Azerbaijan",8191464,28768.66667,3.51202992122857,40.5,47.5,42653511206
"5893","X2001","Cambodia",12653684,2643.666667,0.177919199921014,13,105,42653511206
"5894","X2001","Seychelles",79634,641.6666667,8.05769729847385,-4.583333,55.666667,42653511206
"5895","X2001","Belize",256582,711.3333333,2.77234308460193,17.25,-88.75,42653511206
"5896","X2001","Belgium",10211264,114755.6667,11.2381451176531,50.833333,4,42653511206
"5897","X2001","Turks and Caicos Islands",20728,14.66666667,0.707577511900167,21.733333,-71.583333,42653511206
"5898","X2001","Greenland",56395,539,9.55758489227768,72,-40,42653511206
"5899","X2001","United Kingdom",59097129,550502.3333,9.31521281403253,54,-4,42653511206
"5900","X2001","Tunisia",9546453,20815.66667,2.18046081268788,34,9,42653511206
"5901","X2001","Ukraine",48448267,321621.6667,6.63845554406862,49,32,42653511206
"5902","X2001","Ethiopia",67303731,4308.333333,0.064013291229476,8,38,42653511206
"5903","X2001","Cuba",11140168,25450.33333,2.28455561292553,22,-79.5,42653511206
"5904","X2001","Aruba",92363,2236.666667,24.2160461079292,12.5,-69.966667,42653511206
"5905","X2001","Honduras",6347272,5712.666667,0.900019199849426,15,-86.5,42653511206
"5906","X2001","Mozambique",18691461,1580.333333,0.084548411348548,-18.25,35,42653511206
"5907","X2001","Sierra Leone",4303850,2379.666667,0.13205230975367,8.5,-11.5,42653511206
"5908","X2001","Marshall Islands",52131,80.66666667,1.54738383431484,10,167,42653511206
"5909","X2001","Trinidad and Tobago",1296962,25021.33333,19.2922640241837,11,-61,42653511206
"5910","X2001","Angola",14388244,9731.333333,0.676339192839191,-12.5,18.5,42653511206
"5911","X2001","Somalia",7596920,502.3333333,0.066123288560803,6,48,42653511206
"5912","X2001","Brazil",176877135,337403,1.90755576232306,-10,-55,42653511206
"5913","X2001","Portugal",10379756,62857.66667,6.05579424667272,39.5,-8,42653511206
"5914","X2001","Cayman Islands",42501,454.6666667,10.6977875030391,19.5,-80.666667,42653511206
"5915","X2001","Greece",11032395,93797,8.50196172272657,39,22,42653511206
"5916","X2001","Malawi",11529337,905.6666667,0.078553230482088,-13.5,34,42653511206
"5917","X2001","Argentina",37302116,132619.6667,3.55528535342785,-34,-64,42653511206
"5918","X2001","Equatorial Guinea",537195,3094.666667,5.76078829227127,2,10,42653511206
"5919","X2001","Liberia",2939296,502.3333333,0.170902601620706,6.5,-9.5,42653511206
"5920","X2001","Senegal",9758841,4330.333333,0.44373438744758,14,-14,42653511206
"5921","X2001","Colombia",40422597,56268.66667,1.39201018347898,4,-72,42653511206
"5922","X2001","Solomon Islands",420232,172.3333333,0.410090933896832,-8,159,42653511206
"5923","X2001","South Africa",45389577,362710.3333,7.9910489875976,-30,26,42653511206
"5924","X2001","Tonga",98476,139.3333333,1.45213046833746,-20,-175,42653511206
"5925","X2001","Kenya",32076186,9368.333333,0.292065064510267,1,38,42653511206
"5926","X2001","Iraq",24552000,85334.33333,3.47565710872162,33,44,42653511206
"5927","X2001","Bosnia and Herzegovina",3748370,20720.33333,5.5219557656617,44.25,17.833333,42653511206
"5928","X2001","Latvia",2367302,6853,2.89485667650346,57,25,42653511206
"5929","X2001","Burkina Faso",12648474,997.3333333,0.078850091586806,13,-2,42653511206
"5930","X2001","United Arab Emirates",3149440,101324.6667,32.1978933821039,24,54,42653511206
"5931","X2001","Mauritius",1208279,2966.333333,2.45500694238113,-20.3,57.583333,42653511206
"5932","X2001","Germany",82384256,855679,10.3610249673595,51.5,10.5,42653511206
"5933","X2001","New Caledonia",215914,2119.333333,8.83067641128721,-21.5,165.5,42653511206
"5934","X2001","Niger",11308134,759,0.067119827196954,16,8,42653511206
"5935","X2001","Costa Rica",4002946,5760.333333,1.43902349253108,10,-84,42653511206
"5936","X2001","New Zealand",3906830,33979,8.83248055328745,-42,174,42653511206
"5937","X2001","Ireland",3865820,44025.66667,11.4197419090042,53,-8,42653511206
"5938","X2001","Malaysia",23964621,136704.3333,5.70442292132779,2.5,112.5,42653511206
"5939","X2001","El Salvador",5966027,5947.333333,0.996866647323811,13.833333,-88.916667,42653511206
"5940","X2001","Luxembourg",439509,8800,20.022343114703,49.75,6.166667,42653511206
"5941","X2001","Thailand",63898879,217066.6667,3.16302888506072,15,100,42653511206
"5942","X2001","Paraguay",5453921,3820.666667,0.700535755223933,-22.993333,-57.996389,42653511206
"5943","X2001","Hungary",10184663,57038.66667,5.59828701908612,47,20,42653511206
"5944","X2001","Jamaica",2604321,10626,4.08014219445299,18.25,-77.5,42653511206
"5945","X2001","Moldova",4040204,3714.333333,0.919343016672755,47,29,42653511206
"5946","X2001","Croatia",4481620,20713,4.62176623631633,45.166667,15.5,42653511206
"5947","X2001","Bahrain",642510,13926,21.6743708269132,26,50.5,42653511206
"5948","X2001","Albania",3077378,3223,1.04732015371527,41,20,42653511206
"5949","X2001","Mali",11639798,546.3333333,0.046936667915829,17,-4,42653511206
"5950","X2001","Cyprus",961482,6845.666667,7.11991141453159,35,33,42653511206
"5951","X2001","Peru",26228274,27162.66667,1.03562539672518,-10,-76,42653511206
"5952","X2001","Botswana",1784449,4334,2.42876092283949,-22,24,42653511206
"5953","X2001","Bermuda",63112,495,7.84319939155786,32.333333,-64.75,42653511206
"5954","X2001","Finland",5185180,56419,10.8808180236752,64,26,42653511206
"5955","X2001","Sao Tome and Principe",143430,91.66666667,0.357898161704897,1,7,42653511206
"5956","X2001","Austria",8038480,65710.33333,8.17447245416215,47.333333,13.333333,42653511206
"5957","X2001","India",1071374264,1203733.667,1.12354170443903,20,77,42653511206
"5958","X2001","Barbados",268192,1221,4.55270850733803,13.166667,-59.533333,42653511206
"5959","X2001","Afghanistan",23677385,645.3333333,0.0272552620711,33,66,42653511206
"5960","X2001","Maldives",277791,575.6666667,2.07230135845534,3.2,73,42653511206
"5961","X2001","Eritrea",3812473,630.6666667,0.165421936540053,15,39,42653511206
"5962","X2001","Zambia",10449825,1906.666667,0.18245919588765,-15,30,42653511206
"5963","X2001","Dominica",69447,113.6666667,1.63673976797654,15.5,-61.333333,42653511206
"5964","X2001","Uzbekistan",25042537,122026.6667,4.87277573620702,41.707542,63.84911,42653511206
"5965","X2001","Jordan",4910056,16001.33333,3.258890190526,31,36,42653511206
"5966","X2001","Morocco",29129204,37711.66667,1.29463430125542,32,-5,42653511206
"5967","X2001","Japan",125893623,1202157,9.54899042026934,36,138,42653511206
"5968","X2001","Zimbabwe",12575015,12562,0.998965011174937,-19,29,42653511206
"5969","X2001","Togo",4926142,1162.333333,0.235952056057932,8,1.166667,42653511206
"5970","X2001","Andorra",66390,524.3333333,7.89777576944319,42.5,1.5,42653511206
"5971","X2001","Lithuania",3479622,12917.66667,3.71237642096373,56,24,42653511206
"5972","X2001","Indonesia",216203499,294880.6667,1.36390329789604,-5,120,42653511206
"5973","X2001","Sri Lanka",18921794,10244.66667,0.541421530467284,7,81,42653511206
"5974","X2001","Sweden",8877022,51124.33333,5.75917614413182,62,15,42653511206
"5975","X2001","Uganda",24984181,1620.666667,0.06486771236034,2,33,42653511206
"5976","X2001","Oman",2279171,20991.66667,8.89972713763031,21,57,42653511206
"5977","X2001","Uruguay",3324810,5089.333333,1.53071403578951,-33,-56,42653511206
"5978","X2001","Burundi",6499653,216.3333333,0.033283828126414,-3.5,30,42653511206
"5979","X2001","Turkmenistan",4551737,39677,8.62667006756615,40,60,42653511206
"5980","X2001","Tanzania",34917073,3127.666667,0.089574136602649,-6,35,42653511206
"5981","X2001","China",1277903627,3487249.333,2.72888288473589,35,105,42653511206
"5982","X2001","Lebanon",3802903,16206.66667,4.26165659935756,33.833333,35.833333,42653511206
"5983","X2001","Suriname",473431,2266,4.78633634045933,4,-56,42653511206
"5984","X2001","Madagascar",15846412,1741.666667,0.109909212676451,-20,47,42653511206
"5985","X2001","Netherlands",15953446,167258.6667,10.4841716746756,52.5,5.75,42653511206
"5986","X2001","Djibouti",749604,385,0.513604516518055,11.5,42.5,42653511206
"5987","X2001","Panama",3012635,7007,2.32587087383636,9,-80,42653511206
"5988","X2001","Malta",399746,2486,6.21894903263572,35.916667,14.433333,42653511206
"5989","X2001","Vanuatu",189544,88,0.464272147891782,-16,167,42653511206
"5990","X2001","Chad",8517944,172.3333333,0.020231799285524,15,19,42653511206
"5991","X2001","Algeria",30982214,84285.66667,2.72045331126648,28,3,42653511206
"5992","X2001","Philippines",78964389,65123.66667,0.899713582705406,13,122,42653511206
"5993","X2001","Canada",30967236,525642.3333,16.9741443289719,60,-96,42653511206
"5994","X2001","Israel",6131313,65743.33333,10.7225537716527,31.5,34.75,42653511206
"5995","X2001","Kazakhstan",14897666,147895,9.92739399581116,48,68,42653511206
"5996","X2001","Belarus",10009810,52591,5.25394587909261,53,28,42653511206
"5997","X2001","Namibia",1936399,2086.333333,1.0414520285678,-22,17,42653511206
"5998","X2001","Australia",19382188,324830,16.7592017990951,-25,135,42653511206
"5999","X2001","France",59390720,385792,6.49582965150111,46,2,42653511206
"6000","X2001","Georgia",4685331,3769.333333,0.804496701158004,41.999981,43.499905,42653511206
"6001","X2001","Tajikistan",6232587,2291.666667,0.367691083440418,39,71,42653511206
"6002","X2001","Guatemala",11512637,10626,0.922985759040262,15.5,-90.25,42653511206
"6003","X2001","French Polynesia",241448,744.3333333,3.05241708359564,-15,-140,42653511206
"6004","X2001","Estonia",1362823,15983,11.4426696154477,59,26,42653511206
"6005","X2001","Singapore",3980956,42760.66667,12.4434097404409,1.366667,103.8,42653511206
"6006","X2001","Ghana",19632265,6919,0.352430043094875,8,-2,42653511206
"6007","X2001","Bolivia",8476709,9823,1.15882236844511,-17,-65,42653511206
"6008","X2001","Bulgaria",7947761,46449.33333,5.84432940715421,43,25,42653511206
"6009","X2001","Chile",15604200,52752.33333,3.38064965415294,-30,-71,42653511206
"6010","X2001","Poland",38266810,302778.6667,7.91230485809156,52,20,42653511206
"6011","X2001","Samoa",177645,143,0.804976216611782,-13.803096,-172.178309,42653511206
"6012","X2001","Vietnam",79629676,61134.33333,0.767733041301503,16.166667,107.833333,42653511206
"6013","X2001","Sudan",27840967,6369,0.228763605804353,16,30,42653511206
"6014","X2001","Bangladesh",131944584,32446.33333,0.245964373290464,24,90,42653511206
"6015","X2001","Rwanda",8456968,689.3333333,0.081510694297688,-2,30,42653511206
"6016","X2001","Bhutan",588050,388.6666667,0.660941529915257,27.5,90.5,42653511206
"6017","X2001","Benin",6721337,1738,0.258579505833438,9.5,2.25,42653511206
"6018","X2001","Mongolia",2434515,7883.333333,3.23815352681472,46,105,42653511206
"6019","X2001","Fiji",814780,1114.666667,1.36805845340665,-18,178,42653511206
"6020","X2001","Nepal",24980184,3454,0.13826959801417,28,84,42653511206
"6021","X2001","Italy",57199219,447014.3333,7.87260749137152,42.833333,12.833333,42653511206
"6022","X2001","Norway",4513953,41088.66667,9.10259071520387,62,10,42653511206
"6023","X2001","Armenia",3065810,3542,1.15532273689498,40,45,42653511206
"6024","X2001","Haiti",8791931,1569.333333,0.178497002914756,19,-72.416667,42653511206
"6025","X2001","Gabon",1263165,1782,1.41074206457589,-1,11.75,42653511206
"6026","X2001","Mauritania",2720367,1349.333333,0.496011506290634,20,-12,42653511206
"6027","X2001","Swaziland",1075083,1144,1.06410388779285,-26.5,31.5,42653511206
"6028","X2001","Libya",5331311,48095.66667,9.02135828629518,25,17,42653511206
"6029","X2001","Antigua and Barbuda",79165,344.6666667,4.35377586896566,17.05,-61.8,42653511206
"6030","X2001","Turkey",64544914,194520.3333,3.01372054401271,39.059012,34.911546,42653511206
"6031","X2001","Kuwait",2009588,55117.33333,27.4271807620932,29.5,47.75,42653511206
"6032","X2001","Denmark",5356055,49030.66667,9.15425003415138,56,10,42653511206
"6033","X2001","Cote d'Ivoire",16892864,7725.666667,0.457333147692817,8,-5,42653511206
"6034","X2001","United States",285544778,5600859,19.6147717576257,39.828175,-98.5795,42653511206
"6035","X2001","Kiribati",85550,25.66666667,0.300019481784531,-5,-170,42653511206
"6036","X2001","Guinea",8472339,1298,0.153204445667247,11,-10,42653511206
"6037","X2001","Romania",22100007,95663.33333,4.32865624582532,46,25,42653511206
"6038","X2001","Mexico",101329543,394764.3333,3.89584638049076,23,-102,42653511206
"6039","X2001","Grenada",101731,209,1.91026661817276,12.116667,-61.666667,42653511206
"6040","X2001","Comoros",577569,88,0.152362748000672,-12.166667,44.25,42653511206
"6041","X2001","Ecuador",12552036,23444.66667,1.86779791474998,-2,-77.5,42653511206
"6042","X2001","Spain",40767010,297803,7.30499980253641,40,-4,42653511206
"6043","X2001","Nicaragua",5148635,3963.666667,0.769848060052163,13,-85,42653511206
"6044","X2001","Guinea-Bissau",1264855,198,0.118854203314477,12,-15,42653511206
"6045","X2001","Pakistan",147557907,108273,0.733766163179814,30,70,42653511206
"6046","X2001","Papua New Guinea",5518586,3230.333333,0.585355258273285,-6,147,42653511206
"6047","X2001","Palau",19402,183.3333333,9.44919767721541,6,134,42653511206
"6048","X2001","Slovenia",1988385,15147,7.62511619563951,46.25,15.166667,42653511206
"6049","X2001","Iceland",283992,2101,7.39809572100623,65,-18,42653511206
"6050","X2001","Nigeria",126704722,83343.33333,0.657776064047032,10,8,42653511206
"6051","X2001","Qatar",608057,30360,49.9295296329127,25.5,51.25,42653511206
"6052","X2002","Afghanistan",24639841,359.3333333,0.014583427439054,33,66,43198962070
"6053","X2002","Chile",15783991,55355.66667,3.50707667450309,-30,-71,43198962070
"6054","X2002","Sudan",28488328,8118,0.284958808393388,16,30,43198962070
"6055","X2002","Cote d'Ivoire",17180649,7285.666667,0.42406236613452,8,-5,43198962070
"6056","X2002","Germany",82432026,830833.6667,10.0530830092663,51.5,10.5,43198962070
"6057","X2002","Nepal",25562573,2709.666667,0.106001327279013,28,84,43198962070
"6058","X2002","Estonia",1356644,15469.66667,11.008292030432,59,26,43198962070
"6059","X2002","Uganda",25794397,1668.333333,0.064678128871682,2,33,43198962070
"6060","X2002","Romania",22010781,92165.33333,4.18728137512855,46,25,43198962070
"6061","X2002","Luxembourg",442882,9416,21.2607421389896,49.75,6.166667,43198962070
"6062","X2002","Uzbekistan",25275028,126903.3333,5.02089783375644,41.707542,63.84911,43198962070
"6063","X2002","Honduras",6477525,6090.333333,0.940225369000248,15,-86.5,43198962070
"6064","X2002","Samoa",178488,143,0.801174308636995,-13.803096,-172.178309,43198962070
"6065","X2002","Netherlands",16045935,172348,10.7409135086238,52.5,5.75,43198962070
"6066","X2002","Moldova",3968812,3985.666667,1.00424677880098,47,29,43198962070
"6067","X2002","Burundi",6656071,220,0.033052532041801,-3.5,30,43198962070
"6068","X2002","Ukraine",48032368,318655.3333,6.63417912965135,49,32,43198962070
"6069","X2002","Mali",12001887,553.6666667,0.046131634689334,17,-4,43198962070
"6070","X2002","Mozambique",19200021,1587.666667,0.08269088177907,-18.25,35,43198962070
"6071","X2002","Peru",26579252,27184.66667,1.02277771649355,-10,-76,43198962070
"6072","X2002","Kazakhstan",14901669,151932,10.1956364753505,48,68,43198962070
"6073","X2002","Belarus",9963383,52385.66667,5.25781922331668,53,28,43198962070
"6074","X2002","Iraq",25233067,87252,3.45784363034426,33,44,43198962070
"6075","X2002","Mauritania",2800333,1433.666667,0.511962922504812,20,-12,43198962070
"6076","X2002","Liberia",2996082,502.3333333,0.167663412861642,6.5,-9.5,43198962070
"6077","X2002","Malaysia",24515323,135116.6667,5.5115189249869,2.5,112.5,43198962070
"6078","X2002","Finland",5197305,61072,11.7507054136711,64,26,43198962070
"6079","X2002","Burkina Faso",13015435,1004.666667,0.077190402523363,13,-2,43198962070
"6080","X2002","Comoros",593170,91.66666667,0.154536923085568,-12.166667,44.25,43198962070
"6081","X2002","Timor-Leste",888099,161.3333333,0.181661428887245,-8.833333,125.75,43198962070
"6082","X2002","Guyana",738011,1580.333333,2.14134116338826,5,-59,43198962070
"6083","X2002","Oman",2302874,26194.66667,11.0595137496305,21,57,43198962070
"6084","X2002","Zambia",10693471,1969,0.184131045943829,-15,30,43198962070
"6085","X2002","Tunisia",9634180,21013.66667,2.18115778059645,34,9,43198962070
"6086","X2002","Dominica",69301,102.6666667,1.4814601039908,15.5,-61.333333,43198962070
"6087","X2002","Ghana",20114361,7414,0.369686116302676,8,-2,43198962070
"6088","X2002","Andorra",69043,531.6666667,7.70051513790922,42.5,1.5,43198962070
"6089","X2002","Cyprus",979874,7021.666667,7.1658873147636,35,33,43198962070
"6090","X2002","Kenya",32927864,7967.666667,0.241973383595932,1,38,43198962070
"6091","X2002","Turkey",65446165,205659.6667,3.14242502470033,39.059012,34.911546,43198962070
"6092","X2002","Poland",38230497,296904.6667,7.76617334236242,52,20,43198962070
"6093","X2002","Greenland",56618,539,9.5199406549154,72,-40,43198962070
"6094","X2002","Eritrea",3973973,605,0.152240591468538,15,39,43198962070
"6095","X2002","Malta",402244,2299,5.71543640178598,35.916667,14.433333,43198962070
"6096","X2002","Tajikistan",6285809,1881,0.299245490914535,39,71,43198962070
"6097","X2002","Senegal",10023194,4546.666667,0.453614553072271,14,-14,43198962070
"6098","X2002","Benin",6937985,2053.333333,0.29595528576861,9.5,2.25,43198962070
"6099","X2002","Mongolia",2458853,8286.666667,3.37013504535109,46,105,43198962070
"6100","X2002","Spain",41364726,314490,7.60285466414065,40,-4,43198962070
"6101","X2002","Turkmenistan",4600093,41070.33333,8.74801154382458,40,60,43198962070
"6102","X2002","Bangladesh",134266428,33696.66667,0.251023286327391,24,90,43198962070
"6103","X2002","Tanzania",35832494,3589.666667,0.100179090706515,-6,35,43198962070
"6104","X2002","Portugal",10423256,66814,6.41008913145758,39.5,-8,43198962070
"6105","X2002","Mauritius",1220935,2981,2.44157141862589,-20.3,57.583333,43198962070
"6106","X2002","Latvia",2350340,6651.333333,2.82994517105327,57,25,43198962070
"6107","X2002","France",59774531,380413,6.37069546113768,46,2,43198962070
"6108","X2002","New Caledonia",219741,2427.333333,11.0463378856624,-21.5,165.5,43198962070
"6109","X2002","Vanuatu",194555,84.33333333,0.433467828291914,-16,167,43198962070
"6110","X2002","Guinea",8604936,1323.666667,0.153826439460638,11,-10,43198962070
"6111","X2002","Niger",11706182,814,0.069535908462725,16,8,43198962070
"6112","X2002","Austria",8083059,67173.33333,8.31038513183354,47.333333,13.333333,43198962070
"6113","X2002","Albania",3089778,3747.333333,1.21400307724374,41,20,43198962070
"6114","X2002","China",1285933789,3693906.333,2.87254783076397,35,105,43198962070
